guid,template_id,heuristic,template,subtemplate_id,label,premise,hypothesis,high_quality,extreme_low_quality,var_list,example_premise,example_hypotheis,example_high_quality,example_extreme_low_quality
4480,28,lexical_overlap,ln_relative_clause,10,neutral,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N2 Vt1 the N3.,"the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2 and the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N3.",N2 N3 Vt2 N1 Vt1 N2 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the musician brought the essayist who the photojournalist admired .,the essayist brought the photojournalist .,"the essayist is the object of the relative clause who the photojournalist admired and the musician brought the essayist , we do not know whether the essayist brought the photojournalist .",essayist photojournalist admired musician brought essayist not know essayist brought photojournalist
4481,28,lexical_overlap,ln_relative_clause,10,neutral,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N2 Vt1 the N3.,"the N2 N2_Be1 the object of the relative clause Rels1 the N3 Vt2 and the N1 Vt1 the N2 , we do not know whether the N2 Vt1 the N3.",N2 N3 Vt2 N1 Vt1 N2 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1', 'Vt2', 'Rels1', 'N2_Be1']",the programmers disturbed the musicians that the lyricist recognized .,the musicians disturbed the lyricist .,"the musicians are the object of the relative clause that the lyricist recognized and the programmers disturbed the musicians , we do not know whether the musicians disturbed the lyricist .",musicians lyricist recognized programmers disturbed musicians not know musicians disturbed lyricist
4960,31,lexical_overlap,ln_passive,1,neutral,the Np1 were Vt1 by the N2.,the Np1 Vt1 the N2.,"Vt1 is the active form of were Vt1 by , so the N2 Vt1 the Np1 , we do not know whether the Np1 Vt1 the N2.",Vt1 Vt1 N2 Vt1 Np1 not know Np1 Vt1 N2,"['Np1', 'N2', 'Vt1']",the artists were expected by the athletes .,the artists expected the athletes .,"expected is the active form of were expected by , so the athletes expected the artists , we do not know whether the artists expected the athletes .",expected expected athletes expected artists not know artists expected athletes
4961,31,lexical_overlap,ln_passive,1,neutral,the Np1 were Vt1 by the N2.,the Np1 Vt1 the N2.,"Vt1 is the active form of were Vt1 by , so the N2 Vt1 the Np1 , we do not know whether the Np1 Vt1 the N2.",Vt1 Vt1 N2 Vt1 Np1 not know Np1 Vt1 N2,"['Np1', 'N2', 'Vt1']",the athletes were mentioned by the analysts .,the athletes mentioned the analysts .,"mentioned is the active form of were mentioned by , so the analysts mentioned the athletes , we do not know whether the athletes mentioned the analysts .",mentioned mentioned analysts mentioned athletes not know athletes mentioned analysts
5120,32,lexical_overlap,ln_conjunction,0,neutral,the N1 and the N2 Vt1 the N3.,the N1 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 Vt1 the N3 , we do not know whether the N1 Vt1 the N2.",N1 Vt1 N3 N2 Vt1 N3 not know N1 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1']",the psychiatrists and the artist avoided the chaplains .,the psychiatrists avoided the artist .,"the psychiatrists avoided the chaplains and the artist avoided the chaplains , we do not know whether the psychiatrists avoided the artist .",psychiatrists avoided chaplains artist avoided chaplains not know psychiatrists avoided artist
5121,32,lexical_overlap,ln_conjunction,0,neutral,the N1 and the N2 Vt1 the N3.,the N1 Vt1 the N2.,"the N1 Vt1 the N3 and the N2 Vt1 the N3 , we do not know whether the N1 Vt1 the N2.",N1 Vt1 N3 N2 Vt1 N3 not know N1 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1']",the athlete and the officers mentioned the programmer .,the athlete mentioned the officers .,"the athlete mentioned the programmer and the officers mentioned the programmer , we do not know whether the athlete mentioned the officers .",athlete mentioned programmer officers mentioned programmer not know athlete mentioned officers
5280,33,lexical_overlap,ln_conjunction,1,neutral,the N1 and the N2 Vt1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N3 and the N2 Vt1 the N3 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N3 N2 Vt1 N3 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1']",the dancer and the musicians avoided the directors .,the musicians avoided the dancer .,"the dancer avoided the directors and the musicians avoided the directors , we do not know whether the musicians avoided the dancer .",dancer avoided directors musicians avoided directors not know musicians avoided dancer
5281,33,lexical_overlap,ln_conjunction,1,neutral,the N1 and the N2 Vt1 the N3.,the N2 Vt1 the N1.,"the N1 Vt1 the N3 and the N2 Vt1 the N3 , we do not know whether the N2 Vt1 the N1.",N1 Vt1 N3 N2 Vt1 N3 not know N2 Vt1 N1,"['N1', 'N2', 'N3', 'Vt1']",the chaplains and the photojournalists recognized the essayists .,the photojournalists recognized the chaplains .,"the chaplains recognized the essayists and the photojournalists recognized the essayists , we do not know whether the photojournalists recognized the chaplains .",chaplains recognized essayists photojournalists recognized essayists not know photojournalists recognized chaplains
5440,34,lexical_overlap,ln_conjunction,2,neutral,the N1 Vt1 the N2 and the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N1 Vt1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N1 Vt1 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1']",the tourist addressed the psychiatrists and the psychotherapist .,the psychiatrists addressed the psychotherapist .,"the tourist addressed the psychiatrists and the tourist addressed the psychotherapist , we do not know whether the psychiatrists addressed the psychotherapist .",tourist addressed psychiatrists tourist addressed psychotherapist not know psychiatrists addressed psychotherapist
5441,34,lexical_overlap,ln_conjunction,2,neutral,the N1 Vt1 the N2 and the N3.,the N2 Vt1 the N3.,"the N1 Vt1 the N2 and the N1 Vt1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 Vt1 N2 N1 Vt1 N3 not know N2 Vt1 N3,"['N1', 'N2', 'N3', 'Vt1']",the chaplain disturbed the senators and the psychotherapist .,the senators disturbed the psychotherapist .,"the chaplain disturbed the senators and the chaplain disturbed the psychotherapist , we do not know whether the senators disturbed the psychotherapist .",chaplain disturbed senators chaplain disturbed psychotherapist not know senators disturbed psychotherapist
5600,35,lexical_overlap,ln_conjunction,3,neutral,the N1 Vt1 the N2 and the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N2 and the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N2 N1 Vt1 N3 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1']",the musicians mentioned the banker and the analysts .,the analysts mentioned the banker .,"the musicians mentioned the banker and the musicians mentioned the analysts , we do not know whether the analysts mentioned the banker .",musicians mentioned banker musicians mentioned analysts not know analysts mentioned banker
5601,35,lexical_overlap,ln_conjunction,3,neutral,the N1 Vt1 the N2 and the N3.,the N3 Vt1 the N2.,"the N1 Vt1 the N2 and the N1 Vt1 the N3 , we do not know whether the N3 Vt1 the N2.",N1 Vt1 N2 N1 Vt1 N3 not know N3 Vt1 N2,"['N1', 'N2', 'N3', 'Vt1']",the photographer avoided the stylist and the officers .,the officers avoided the stylist .,"the photographer avoided the stylist and the photographer avoided the officers , we do not know whether the officers avoided the stylist .",photographer avoided stylist photographer avoided officers not know officers avoided stylist
5760,36,lexical_overlap,ln_subject/object_swap,0,neutral,the N1 Vt1 the N2.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , if the N1 and the N2 are swapped , then we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 N1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'Vt1']",the artist recognized the programmers .,the programmers recognized the artist .,"the artist recognized the programmers , if the artist and the programmers are swapped , then we do not know whether the programmers recognized the artist .",artist recognized programmers artist programmers not know programmers recognized artist
5761,36,lexical_overlap,ln_subject/object_swap,0,neutral,the N1 Vt1 the N2.,the N2 Vt1 the N1.,"the N1 Vt1 the N2 , if the N1 and the N2 are swapped , then we do not know whether the N2 Vt1 the N1.",N1 Vt1 N2 N1 N2 not know N2 Vt1 N1,"['N1', 'N2', 'Vt1']",the curator contacted the tourists .,the tourists contacted the curator .,"the curator contacted the tourists , if the curator and the tourists are swapped , then we do not know whether the tourists contacted the curator .",curator contacted tourists curator tourists not know tourists contacted curator
5920,37,subsequence,se_adjective,0,entailment,Adj1 Np1 Vi1.,Np1 Vi1.,Adj1 Np1 are still Np1.,Adj1 Np1 Np1,"['Adj1', 'Np1', 'Vi1']",important animators panicked .,animators panicked .,important animators are still animators .,important animators animators
5921,37,subsequence,se_adjective,0,entailment,Adj1 Np1 Vi1.,Np1 Vi1.,Adj1 Np1 are still Np1.,Adj1 Np1 Np1,"['Adj1', 'Np1', 'Vi1']",agreeable curators grew .,curators grew .,agreeable curators are still curators .,agreeable curators curators
6240,39,subsequence,se_understood_object,0,entailment,the N1 Vunderstand1 the Vunderstand1_O1.,the N1 Vunderstand1.,Vunderstand1 the Vunderstand1_O1 is still Vunderstand1.,Vunderstand1 Vunderstand1_O1 Vunderstand1,"['N1', 'Vunderstand1_O1', 'Vunderstand1']",the directors ate the ice cream .,the directors ate .,ate the ice cream is still ate .,ate ice cream ate
6241,39,subsequence,se_understood_object,0,entailment,the N1 Vunderstand1 the Vunderstand1_O1.,the N1 Vunderstand1.,Vunderstand1 the Vunderstand1_O1 is still Vunderstand1.,Vunderstand1 Vunderstand1_O1 Vunderstand1,"['N1', 'Vunderstand1_O1', 'Vunderstand1']",the senators ate the corn .,the senators ate .,ate the corn is still ate .,ate corn ate
6400,40,subsequence,se_relative_clause_on_obj,0,entailment,the N1 Vt1 the N2 Rels1 Vi2.,the N1 Vt1 the N2.,the N2 Rels1 Vi2 N2_Be1 still the N2.,N2 Vi2 N2,"['N1', 'Vt1', 'N2', 'N2_Be1', 'Rels1', 'Vi2']",the lyricist disturbed the photojournalists that sat .,the lyricist disturbed the photojournalists .,the photojournalists that sat are still the photojournalists .,photojournalists sat photojournalists
6401,40,subsequence,se_relative_clause_on_obj,0,entailment,the N1 Vt1 the N2 Rels1 Vi2.,the N1 Vt1 the N2.,the N2 Rels1 Vi2 N2_Be1 still the N2.,N2 Vi2 N2,"['N1', 'Vt1', 'N2', 'N2_Be1', 'Rels1', 'Vi2']",the professors called the illustrators who worked .,the professors called the illustrators .,the illustrators who worked are still the illustrators .,illustrators worked illustrators
6560,41,subsequence,se_relative_clause_on_obj,1,entailment,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N1 Vt1 the N2.,the N2 Rels1 the N3 Vt2 N2_Be1 still the N2.,N2 N3 Vt2 N2,"['N1', 'Vt1', 'N2', 'N2_Be1', 'Rels1', 'Vt2', 'N3']",the chaplain expected the director who the authors addressed .,the chaplain expected the director .,the director who the authors addressed is still the director .,director authors addressed director
6561,41,subsequence,se_relative_clause_on_obj,1,entailment,the N1 Vt1 the N2 Rels1 the N3 Vt2.,the N1 Vt1 the N2.,the N2 Rels1 the N3 Vt2 N2_Be1 still the N2.,N2 N3 Vt2 N2,"['N1', 'Vt1', 'N2', 'N2_Be1', 'Rels1', 'Vt2', 'N3']",the artist called the directors who the photographer admired .,the artist called the directors .,the directors who the photographer admired are still the directors .,directors photographer admired directors
6880,43,subsequence,se_PP_on_obj,0,entailment,the N1 Vt1 the N2 P1 the N3.,the N1 Vt1 the N2.,the N2 P1 the N3 N2_Be1 still the N2.,N2 N3 N2,"['N1', 'Vt1', 'N2', 'N2_Be1', 'P1', 'N3']",the lyricists recognized the essayists by the directors .,the lyricists recognized the essayists .,the essayists by the directors are still the essayists .,essayists directors essayists
6881,43,subsequence,se_PP_on_obj,0,entailment,the N1 Vt1 the N2 P1 the N3.,the N1 Vt1 the N2.,the N2 P1 the N3 N2_Be1 still the N2.,N2 N3 N2,"['N1', 'Vt1', 'N2', 'N2_Be1', 'P1', 'N3']",the psychiatrist recognized the athletes by the nurse .,the psychiatrist recognized the athletes .,the athletes by the nurse are still the athletes .,athletes nurse athletes
7040,44,subsequence,se_conjunction,0,entailment,the N1 and the N2 Vi1.,the N2 Vi1.,the N2 N2_Be1 part of the N1 and the N2.,N2 N1 N2,"['N1', 'Vi1', 'N2', 'N2_Be1']",the psychiatrists and the artist talked .,the artist talked .,the artist is part of the psychiatrists and the artist .,artist psychiatrists artist
7041,44,subsequence,se_conjunction,0,entailment,the N1 and the N2 Vi1.,the N2 Vi1.,the N2 N2_Be1 part of the N1 and the N2.,N2 N1 N2,"['N1', 'Vi1', 'N2', 'N2_Be1']",the senator and the essayist sat .,the essayist sat .,the essayist is part of the senator and the essayist .,essayist senator essayist
7200,45,subsequence,se_conjunction,1,entailment,the N1 and the N2 Vt1 the N3.,the N2 Vt1 the N3.,the N2 N2_Be1 part of the N1 and the N2.,N2 N1 N2,"['N1', 'Vt1', 'N2', 'N3', 'N2_Be1']",the programmer and the artist introduced the athlete .,the artist introduced the athlete .,the artist is part of the programmer and the artist .,artist programmer artist
7201,45,subsequence,se_conjunction,1,entailment,the N1 and the N2 Vt1 the N3.,the N2 Vt1 the N3.,the N2 N2_Be1 part of the N1 and the N2.,N2 N1 N2,"['N1', 'Vt1', 'N2', 'N3', 'N2_Be1']",the programmers and the animator introduced the tourist .,the animator introduced the tourist .,the animator is part of the programmers and the animator .,animator programmers animator
7360,46,subsequence,se_conjunction,2,entailment,the N1 Vt1 the N2 and the N3.,the N1 Vt1 the N2.,the N2 N2_Be1 part of the N2 and the N3.,N2 N2 N3,"['N1', 'Vt1', 'N2', 'N3', 'N2_Be1']",the essayist introduced the professor and the athletes .,the essayist introduced the professor .,the professor is part of the professor and the athletes .,professor professor athletes
7361,46,subsequence,se_conjunction,2,entailment,the N1 Vt1 the N2 and the N3.,the N1 Vt1 the N2.,the N2 N2_Be1 part of the N2 and the N3.,N2 N2 N3,"['N1', 'Vt1', 'N2', 'N3', 'N2_Be1']",the illustrators contacted the psychotherapist and the directors .,the illustrators contacted the psychotherapist .,the psychotherapist is part of the psychotherapist and the directors .,psychotherapist psychotherapist directors
7680,48,subsequence,sn_PP_on_subject,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N2 Vt1 the N3.,"the N1 N1_Be1 P1 the N2 and the N1 Vt1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 N2 N1 Vt1 N3 not know N2 Vt1 N3,"['N1', 'Vt1', 'N2', 'N3', 'P1', 'N1_Be1']",the nurse in front of the musicians contacted the athletes .,the musicians contacted the athletes .,"the nurse is in front of the musicians and the nurse contacted the athletes , we do not know whether the musicians contacted the athletes .",nurse musicians nurse contacted athletes not know musicians contacted athletes
7681,48,subsequence,sn_PP_on_subject,1,neutral,the N1 P1 the N2 Vt1 the N3.,the N2 Vt1 the N3.,"the N1 N1_Be1 P1 the N2 and the N1 Vt1 the N3 , we do not know whether the N2 Vt1 the N3.",N1 N2 N1 Vt1 N3 not know N2 Vt1 N3,"['N1', 'Vt1', 'N2', 'N3', 'P1', 'N1_Be1']",the dancer in front of the programmers avoided the sculptor .,the programmers avoided the sculptor .,"the dancer is in front of the programmers and the dancer avoided the sculptor , we do not know whether the programmers avoided the sculptor .",dancer programmers dancer avoided sculptor not know programmers avoided sculptor
7840,49,subsequence,sn_relative_clause_on_subject,0,neutral,the N1 Rels1 Vt1 the N2 Vi2.,the N2 Vi2.,"the N1 Rels1 Vt1 the N2 N1_Be1 still the N1 , so the N1 Vi2 and we do not know whether the N2 Vi2.",N1 Vt1 N2 N1 N1 Vi2 not know N2 Vi2,"['N1', 'Vt1', 'N2', 'Vi2', 'Rels1', 'N1_Be1']",the officer that avoided the photographers voted .,the photographers voted .,"the officer that avoided the photographers is still the officer , so the officer voted and we do not know whether the photographers voted .",officer avoided photographers officer officer voted not know photographers voted
7841,49,subsequence,sn_relative_clause_on_subject,0,neutral,the N1 Rels1 Vt1 the N2 Vi2.,the N2 Vi2.,"the N1 Rels1 Vt1 the N2 N1_Be1 still the N1 , so the N1 Vi2 and we do not know whether the N2 Vi2.",N1 Vt1 N2 N1 N1 Vi2 not know N2 Vi2,"['N1', 'Vt1', 'N2', 'Vi2', 'Rels1', 'N1_Be1']",the artists that avoided the author resigned .,the author resigned .,"the artists that avoided the author are still the artists , so the artists resigned and we do not know whether the author resigned .",artists avoided author artists artists resigned not know author resigned
8160,51,subsequence,sn_past_participle,0,neutral,the N1 Vpp1 in the Nlocation2 Vi2.,the N1 Vpp1 in the Nlocation2.,the N1 N1_BePast1 Vpp1 in the Nlocation2 and we do not know whether the N1 Vpp1 in the Nlocation2.,N1 Vpp1 Nlocation2 not know N1 Vpp1 Nlocation2,"['N1', 'Nlocation2', 'Vpp1', 'Vi2', 'N1_BePast1']",the artist studied in the laboratory panicked .,the artist studied in the laboratory .,the artist was studied in the laboratory and we do not know whether the artist studied in the laboratory .,artist studied laboratory not know artist studied laboratory
8161,51,subsequence,sn_past_participle,0,neutral,the N1 Vpp1 in the Nlocation2 Vi2.,the N1 Vpp1 in the Nlocation2.,the N1 N1_BePast1 Vpp1 in the Nlocation2 and we do not know whether the N1 Vpp1 in the Nlocation2.,N1 Vpp1 Nlocation2 not know N1 Vpp1 Nlocation2,"['N1', 'Nlocation2', 'Vpp1', 'Vi2', 'N1_BePast1']",the chaplain studied in the laboratory panicked .,the chaplain studied in the laboratory .,the chaplain was studied in the laboratory and we do not know whether the chaplain studied in the laboratory .,chaplain studied laboratory not know chaplain studied laboratory
8320,52,subsequence,sn_past_participle,1,neutral,the N1 Vpp1 in the Nlocation2 Vt2 the N3.,the N1 Vpp1 in the Nlocation2.,the N1 N1_BePast1 Vpp1 in the Nlocation2 and we do not know whether the N1 Vpp1 in the Nlocation2.,N1 Vpp1 Nlocation2 not know N1 Vpp1 Nlocation2,"['N1', 'Nlocation2', 'Vpp1', 'Vt2', 'N3', 'N1_BePast1']",the psychiatrists studied in the laboratory contacted the bankers .,the psychiatrists studied in the laboratory .,the psychiatrists were studied in the laboratory and we do not know whether the psychiatrists studied in the laboratory .,psychiatrists studied laboratory not know psychiatrists studied laboratory
8321,52,subsequence,sn_past_participle,1,neutral,the N1 Vpp1 in the Nlocation2 Vt2 the N3.,the N1 Vpp1 in the Nlocation2.,the N1 N1_BePast1 Vpp1 in the Nlocation2 and we do not know whether the N1 Vpp1 in the Nlocation2.,N1 Vpp1 Nlocation2 not know N1 Vpp1 Nlocation2,"['N1', 'Nlocation2', 'Vpp1', 'Vt2', 'N3', 'N1_BePast1']",the artist presented in the museum called the curators .,the artist presented in the museum .,the artist was presented in the museum and we do not know whether the artist presented in the museum .,artist presented museum not know artist presented museum
8480,53,subsequence,sn_past_participle,2,neutral,the N1 Vt1 the N2 Vpp2 in the Nlocation3.,the N2 Vpp2 in the Nlocation3.,the N2 N2_BePast1 Vpp2 in the Nlocation3 and we do not know whether the N2 Vpp2 in the Nlocation3.,N2 Vpp2 Nlocation3 not know N2 Vpp2 Nlocation3,"['N1', 'Nlocation3', 'Vt1', 'Vpp2', 'N2', 'N2_BePast1']",the directors mentioned the lyricists presented in the laboratory .,the lyricists presented in the laboratory .,the lyricists were presented in the laboratory and we do not know whether the lyricists presented in the laboratory .,lyricists presented laboratory not know lyricists presented laboratory
8481,53,subsequence,sn_past_participle,2,neutral,the N1 Vt1 the N2 Vpp2 in the Nlocation3.,the N2 Vpp2 in the Nlocation3.,the N2 N2_BePast1 Vpp2 in the Nlocation3 and we do not know whether the N2 Vpp2 in the Nlocation3.,N2 Vpp2 Nlocation3 not know N2 Vpp2 Nlocation3,"['N1', 'Nlocation3', 'Vt1', 'Vpp2', 'N2', 'N2_BePast1']",the stylists introduced the professors studied in the museum .,the professors studied in the museum .,the professors were studied in the museum and we do not know whether the professors studied in the museum .,professors studied museum not know professors studied museum
8640,54,subsequence,sn_NP/Z,0,neutral,"Conj1 the N1 Vnpz1 , the N2 Vi2.",the N1 Vnpz1 the N2.,"the N2 Vi2 and the N1 Vnpz1 , we do not know whether the N1 Vnpz1 the N2.",N2 Vi2 N1 Vnpz1 not know N1 Vnpz1 N2,"['Conj1', 'N1', 'N2', 'Vnpz1', 'Vi2']","while the photographer fought , the dancer worked .",the photographer fought the dancer .,"the dancer worked and the photographer fought , we do not know whether the photographer fought the dancer .",dancer worked photographer fought not know photographer fought dancer
8641,54,subsequence,sn_NP/Z,0,neutral,"Conj1 the N1 Vnpz1 , the N2 Vi2.",the N1 Vnpz1 the N2.,"the N2 Vi2 and the N1 Vnpz1 , we do not know whether the N1 Vnpz1 the N2.",N2 Vi2 N1 Vnpz1 not know N1 Vnpz1 N2,"['Conj1', 'N1', 'N2', 'Vnpz1', 'Vi2']","while the dancer moved , the banker sat .",the dancer moved the banker .,"the banker sat and the dancer moved , we do not know whether the dancer moved the banker .",banker sat dancer moved not know dancer moved banker
8800,55,subsequence,sn_NP/Z,1,neutral,"Conj1 the N1 Vnpz1 , the N2 Vt2 the N3.",the N1 Vnpz1 the N2.,"the N2 Vt2 the N3 and the N1 Vnpz1 , we do not know whether the N1 Vnpz1 the N2.",N2 Vt2 N3 N1 Vnpz1 not know N1 Vnpz1 N2,"['Conj1', 'N1', 'N2', 'Vnpz1', 'Vt2', 'N3']","since the psychotherapist fought , the officer expected the professor .",the psychotherapist fought the officer .,"the officer expected the professor and the psychotherapist fought , we do not know whether the psychotherapist fought the officer .",officer expected professor psychotherapist fought not know psychotherapist fought officer
8801,55,subsequence,sn_NP/Z,1,neutral,"Conj1 the N1 Vnpz1 , the N2 Vt2 the N3.",the N1 Vnpz1 the N2.,"the N2 Vt2 the N3 and the N1 Vnpz1 , we do not know whether the N1 Vnpz1 the N2.",N2 Vt2 N3 N1 Vnpz1 not know N1 Vnpz1 N2,"['Conj1', 'N1', 'N2', 'Vnpz1', 'Vt2', 'N3']","while the authors moved , the musicians called the chaplain .",the authors moved the musicians .,"the musicians called the chaplain and the authors moved , we do not know whether the authors moved the musicians .",musicians called chaplain authors moved not know authors moved musicians
8960,56,subsequence,sn_NP/S,0,neutral,the N1 Vnps1 the N2 Vi2.,the N1 Vnps1 the N2.,"the N1 Vnps1 the N2 Vi2 , we do not know whether the N1 Vnps1 the person as in the N2.",N1 Vnps1 N2 Vi2 not know N1 Vnps1 N2,"['N1', 'N2', 'Vnps1', 'Vi2']",the musicians believed the professor sat .,the musicians believed the professor .,"the musicians believed the professor sat , we do not know whether the musicians believed the person as in the professor .",musicians believed professor sat not know musicians believed professor
8961,56,subsequence,sn_NP/S,0,neutral,the N1 Vnps1 the N2 Vi2.,the N1 Vnps1 the N2.,"the N1 Vnps1 the N2 Vi2 , we do not know whether the N1 Vnps1 the person as in the N2.",N1 Vnps1 N2 Vi2 not know N1 Vnps1 N2,"['N1', 'N2', 'Vnps1', 'Vi2']",the animators believed the officers grew .,the animators believed the officers .,"the animators believed the officers grew , we do not know whether the animators believed the person as in the officers .",animators believed officers grew not know animators believed officers
9120,57,subsequence,sn_NP/S,1,neutral,the N1 Vnps1 the N2 Vt2 the N3.,the N1 Vnps1 the N2.,"the N1 Vnps1 the N2 Vt2 the N3 , we do not know whether the N1 Vnps1 the person as in the N2.",N1 Vnps1 N2 Vt2 N3 not know N1 Vnps1 N2,"['N1', 'N2', 'Vnps1', 'Vt2', 'N3']",the nurse knew the athlete avoided the directors .,the nurse knew the athlete .,"the nurse knew the athlete avoided the directors , we do not know whether the nurse knew the person as in the athlete .",nurse knew athlete avoided directors not know nurse knew athlete
9121,57,subsequence,sn_NP/S,1,neutral,the N1 Vnps1 the N2 Vt2 the N3.,the N1 Vnps1 the N2.,"the N1 Vnps1 the N2 Vt2 the N3 , we do not know whether the N1 Vnps1 the person as in the N2.",N1 Vnps1 N2 Vt2 N3 not know N1 Vnps1 N2,"['N1', 'N2', 'Vnps1', 'Vt2', 'N3']",the stylists heard the musician avoided the officers .,the stylists heard the musician .,"the stylists heard the musician avoided the officers , we do not know whether the stylists heard the person as in the musician .",stylists heard musician avoided officers not know stylists heard musician
9280,58,constituent,ce_after_since_clause,0,entailment,"Advoutent1 the N1 Vi1 , the N2 Vi2.",the N2 Vi2.,"the N1 Vi1 , so the N2 Vi2.",N1 Vi1 N2 Vi2,"['N1', 'N2', 'Vi1', 'Vi2', 'Advoutent1']","although the professors continued , the lyricists sat .",the lyricists sat .,"the professors continued , so the lyricists sat .",professors continued lyricists sat
9281,58,constituent,ce_after_since_clause,0,entailment,"Advoutent1 the N1 Vi1 , the N2 Vi2.",the N2 Vi2.,"the N1 Vi1 , so the N2 Vi2.",N1 Vi1 N2 Vi2,"['N1', 'N2', 'Vi1', 'Vi2', 'Advoutent1']","before the authors talked , the sculptors resigned .",the sculptors resigned .,"the authors talked , so the sculptors resigned .",authors talked sculptors resigned
9440,59,constituent,ce_after_since_clause,1,entailment,"Advoutent1 the N1 Vt1 the N3 , the N2 Vi2.",the N2 Vi2.,"the N1 Vt1 the N3 , so the N2 Vi2.",N1 Vt1 N3 N2 Vi2,"['N1', 'N2', 'Vt1', 'Vi2', 'N3', 'Advoutent1']","although the lyricist avoided the musicians , the tourists appeared .",the tourists appeared .,"the lyricist avoided the musicians , so the tourists appeared .",lyricist avoided musicians tourists appeared
9441,59,constituent,ce_after_since_clause,1,entailment,"Advoutent1 the N1 Vt1 the N3 , the N2 Vi2.",the N2 Vi2.,"the N1 Vt1 the N3 , so the N2 Vi2.",N1 Vt1 N3 N2 Vi2,"['N1', 'N2', 'Vt1', 'Vi2', 'N3', 'Advoutent1']","before the psychiatrists mentioned the animators , the director grew .",the director grew .,"the psychiatrists mentioned the animators , so the director grew .",psychiatrists mentioned animators director grew
9760,61,constituent,ce_after_since_clause,3,entailment,"Advoutent1 the N1 Vt1 the N3 , the N2 Vt2 the N4.",the N2 Vt2 the N4.,"the N1 Vt1 the N3 , so the N2 Vt2 the N4.",N1 Vt1 N3 N2 Vt2 N4,"['N1', 'N2', 'Vt1', 'Vt2', 'N3', 'N4', 'Advoutent1']","although the psychotherapists introduced the illustrators , the chaplain brought the tourist .",the chaplain brought the tourist .,"the psychotherapists introduced the illustrators , so the chaplain brought the tourist .",psychotherapists introduced illustrators chaplain brought tourist
9761,61,constituent,ce_after_since_clause,3,entailment,"Advoutent1 the N1 Vt1 the N3 , the N2 Vt2 the N4.",the N2 Vt2 the N4.,"the N1 Vt1 the N3 , so the N2 Vt2 the N4.",N1 Vt1 N3 N2 Vt2 N4,"['N1', 'N2', 'Vt1', 'Vt2', 'N3', 'N4', 'Advoutent1']","before the chaplain introduced the senators , the athlete addressed the curators .",the athlete addressed the curators .,"the chaplain introduced the senators , so the athlete addressed the curators .",chaplain introduced senators athlete addressed curators
9920,62,constituent,ce_after_since_clause,4,entailment,"in case the N1 Vi1 , the N2 Vi2.",the N2 Vi2.,the past tense Vi2 suggests the N2 Vi2 happened.,Vi2 N2 Vi2,"['N1', 'N2', 'Vi1', 'Vi2']","in case the professor existed , the curator sat .",the curator sat .,the past tense sat suggests the curator sat happened .,sat curator sat
9921,62,constituent,ce_after_since_clause,4,entailment,"in case the N1 Vi1 , the N2 Vi2.",the N2 Vi2.,the past tense Vi2 suggests the N2 Vi2 happened.,Vi2 N2 Vi2,"['N1', 'N2', 'Vi1', 'Vi2']","in case the sculptors continued , the programmers sat .",the programmers sat .,the past tense sat suggests the programmers sat happened .,sat programmers sat
10080,63,constituent,ce_after_since_clause,5,entailment,"in case the N1 Vt1 the N3 , the N2 Vi2.",the N2 Vi2.,the past tense Vi2 suggests the N2 Vi2 happened.,Vi2 N2 Vi2,"['N1', 'N2', 'Vt1', 'Vi2', 'N3']","in case the dancer mentioned the curators , the professor grew .",the professor grew .,the past tense grew suggests the professor grew happened .,grew professor grew
10081,63,constituent,ce_after_since_clause,5,entailment,"in case the N1 Vt1 the N3 , the N2 Vi2.",the N2 Vi2.,the past tense Vi2 suggests the N2 Vi2 happened.,Vi2 N2 Vi2,"['N1', 'N2', 'Vt1', 'Vi2', 'N3']","in case the officers mentioned the artist , the stylists resigned .",the stylists resigned .,the past tense resigned suggests the stylists resigned happened .,resigned stylists resigned
