guid,template_id,heuristic,template,subtemplate_id,label,premise,hypothesis,high_quality,extreme_low_quality,var_list,example_premise,example_hypotheis,example_high_quality,example_extreme_low_quality
11840,74,constituent,ce_conjunction,2,entailment,"the N1 Vt1 the N3 , and the N2 Vi2.",the N1 Vt1 the N3.,and suggests both the N1 Vt1 the N3 and the N2 Vi2.,N1 Vt1 N3 N2 Vi2,"['N1', 'N2', 'Vt1', 'Vi2', 'N3']","the analysts saw the technicians , and the psychotherapist smiled .",the analysts saw the technicians .,and suggests both the analysts saw the technicians and the psychotherapist smiled .,analysts saw technicians psychotherapist smiled
12000,75,constituent,ce_conjunction,3,entailment,"the N1 Vt1 the N3 , and the N2 Vt2 the N4.",the N1 Vt1 the N3.,and suggests both the N1 Vt1 the N3 and the N2 Vt2 the N4.,N1 Vt1 N3 N2 Vt2 N4,"['N1', 'N2', 'Vt1', 'Vt2', 'N3', 'N4']","the psychologists saw the photojournalist , and the worker affected the managers .",the psychologists saw the photojournalist .,and suggests both the psychologists saw the photojournalist and the worker affected the managers .,psychologists saw photojournalist worker affected managers
12160,76,constituent,ce_conjunction,4,entailment,"the N1 Vi1 , and the N2 Vi2.",the N2 Vi2.,and suggests both the N1 Vi1 and the N2 Vi2.,N1 Vi1 N2 Vi2,"['N1', 'N2', 'Vi1', 'Vi2']","the bakers talked , and the essayist panicked .",the essayist panicked .,and suggests both the bakers talked and the essayist panicked .,bakers talked essayist panicked
12320,77,constituent,ce_conjunction,5,entailment,"the N1 Vi1 , and the N2 Vt2 the N3.",the N2 Vt2 the N3.,and suggests both the N1 Vi1 and the N2 Vt2 the N3.,N1 Vi1 N2 Vt2 N3,"['N1', 'N2', 'Vi1', 'Vt2', 'N3']","the psychiatrist listened , and the designers thanked the worker .",the designers thanked the worker .,and suggests both the psychiatrist listened and the designers thanked the worker .,psychiatrist listened designers thanked worker
12480,78,constituent,ce_conjunction,6,entailment,"the N1 Vt1 the N3 , and the N2 Vi2.",the N2 Vi2.,and suggests both the N1 Vt1 the N3 and the N2 Vi2.,N1 Vt1 N3 N2 Vi2,"['N1', 'N2', 'Vt1', 'Vi2', 'N3']","the photojournalists avoided the psychologists , and the technician ran .",the technician ran .,and suggests both the photojournalists avoided the psychologists and the technician ran .,photojournalists avoided psychologists technician ran
12800,80,constituent,ce_adverb,0,entailment,Advent1 the N1 Vi1.,the N1 Vi1.,Advent1 suggests the N1 Vi1 happened.,Advent1 N1 Vi1,"['Advent1', 'N1', 'Vi1']",certainly the artist listened .,the artist listened .,certainly suggests the artist listened happened .,certainly artist listened
12960,81,constituent,ce_adverb,1,entailment,Advent1 the N1 Vt1 the N2.,the N1 Vt1 the N2.,Advent1 suggests the N1 Vt1 the N2 happened.,Advent1 N1 Vt1 N2,"['Advent1', 'N1', 'Vt1', 'N2']",definitely the strategist brought the psychologists .,the strategist brought the psychologists .,definitely suggests the strategist brought the psychologists happened .,definitely strategist brought psychologists
13120,82,constituent,ce_adverb,2,entailment,without a doubt the N1 Vi1.,the N1 Vi1.,without a doubt suggests the N1 Vi1 happened.,without a doubt N1 Vi1,"['N1', 'Vi1']",without a doubt the musician existed .,the musician existed .,without a doubt suggests the musician existed happened .,without a doubt musician existed
13280,83,constituent,ce_adverb,3,entailment,without a doubt the N1 Vt1 the N2.,the N1 Vt1 the N2.,without a doubt suggests the N1 Vt1 the N2 happened.,without a doubt N1 Vt1 N2,"['N1', 'Vt1', 'N2']",without a doubt the designer brought the psychotherapists .,the designer brought the psychotherapists .,without a doubt suggests the designer brought the psychotherapists happened .,without a doubt designer brought psychotherapists
13440,84,constituent,ce_adverb,4,entailment,of course the N1 Vi1.,the N1 Vi1.,of course suggests the N1 Vi1 happened.,of course N1 Vi1,"['N1', 'Vi1']",of course the officer existed .,the officer existed .,of course suggests the officer existed happened .,of course officer existed
13600,85,constituent,ce_adverb,5,entailment,of course the N1 Vt1 the N2.,the N1 Vt1 the N2.,of course suggests the N1 Vt1 the N2 happened.,of course N1 Vt1 N2,"['N1', 'Vt1', 'N2']",of course the officer offended the psychiatrist .,the officer offended the psychiatrist .,of course suggests the officer offended the psychiatrist happened .,of course officer offended psychiatrist
13760,86,constituent,ce_embedded_under_since,0,entailment,"Advembent1 the N1 Vi1 , the N2 Vi2.",the N1 Vi1.,Advembent1 suggests the N1 Vi1 happened.,Advembent1 N1 Vi1,"['Advembent1', 'N1', 'N2', 'Vi1', 'Vi2']","though the president voted , the musician existed .",the president voted .,though suggests the president voted happened .,though president voted
13920,87,constituent,ce_embedded_under_since,1,entailment,"Advembent1 the N1 Vi1 , the N2 Vt2 the N3.",the N1 Vi1.,Advembent1 suggests the N1 Vi1 happened.,Advembent1 N1 Vi1,"['Advembent1', 'N1', 'N2', 'Vi1', 'Vt2', 'N3']","before the artists smiled , the psychologist affected the technician .",the artists smiled .,before suggests the artists smiled happened .,before artists smiled
14080,88,constituent,ce_embedded_under_since,2,entailment,"Advembent1 the N1 Vt1 the N3 , the N2 Vi2.",the N1 Vt1 the N3.,Advembent1 suggests the N1 Vt1 the N3 happened.,Advembent1 N1 Vt1 N3,"['Advembent1', 'N1', 'N2', 'Vt1', 'Vi2', 'N3']","though the artists encouraged the strategists , the analysts grew .",the artists encouraged the strategists .,though suggests the artists encouraged the strategists happened .,though artists encouraged strategists
14240,89,constituent,ce_embedded_under_since,3,entailment,"Advembent1 the N1 Vt1 the N3 , the N2 Vt2 the N4.",the N1 Vt1 the N3.,Advembent1 suggests the N1 Vt1 the N3 happened.,Advembent1 N1 Vt1 N3,"['Advembent1', 'N1', 'N2', 'Vt1', 'Vt2', 'N3', 'N4']","though the psychotherapist advised the psychologists , the musician saw the baker .",the psychotherapist advised the psychologists .,though suggests the psychotherapist advised the psychologists happened .,though psychotherapist advised psychologists
14400,90,constituent,cn_after_if_clause,0,neutral,"Advoutnent1 the N1 Vi1 , the N2 Vi2.",the N2 Vi2.,"we do not know if the N1 Vi1 , so we do not know if the N2 Vi2.",not know N1 Vi1 not know N2 Vi2,"['Advoutnent1', 'N1', 'N2', 'Vi1', 'Vi2']","unless the officer ran , the writers performed .",the writers performed .,"we do not know if the officer ran , so we do not know if the writers performed .",not know officer ran not know writers performed
14560,91,constituent,cn_after_if_clause,1,neutral,"Advoutnent1 the N1 Vi1 , the N2 Vt2 the N3.",the N2 Vt2 the N3.,"we do not know if the N1 Vi1 , so we do not know if the N2 Vt2 the N3.",not know N1 Vi1 not know N2 Vt2 N3,"['Advoutnent1', 'N1', 'N2', 'Vi1', 'Vt2', 'N3']","if the animators talked , the directors saw the artisan .",the directors saw the artisan .,"we do not know if the animators talked , so we do not know if the directors saw the artisan .",not know animators talked not know directors saw artisan
14720,92,constituent,cn_after_if_clause,2,neutral,"Advoutnent1 the N1 Vt1 the N3 , the N2 Vi2.",the N2 Vi2.,"we do not know if the N1 Vt1 the N3 , so we do not know if the N2 Vi2.",not know N1 Vt1 N3 not know N2 Vi2,"['Advoutnent1', 'N1', 'N2', 'Vt1', 'Vi2', 'N3']","unless the director affected the essayists , the animator lay .",the animator lay .,"we do not know if the director affected the essayists , so we do not know if the animator lay .",not know director affected essayists not know animator lay
14880,93,constituent,cn_after_if_clause,3,neutral,"Advoutnent1 the N1 Vt1 the N3 , the N2 Vt2 the N4.",the N2 Vt2 the N4.,"we do not know if the N1 Vt1 the N3 , so we do not know if the N2 Vt2 the N4.",not know N1 Vt1 N3 not know N2 Vt2 N4,"['Advoutnent1', 'N1', 'N2', 'Vt1', 'Vt2', 'N3', 'N4']","unless the baker avoided the psychotherapist , the stylists offended the technicians .",the stylists offended the technicians .,"we do not know if the baker avoided the psychotherapist , so we do not know if the stylists offended the technicians .",not know baker avoided psychotherapist not know stylists offended technicians
15520,97,constituent,cn_disjunction,1,neutral,"the N1 Vi1 , or the N2 Vt2 the N3.",the N1 Vi1.,"if the N2 Vt2 the N3 , then we do not know whether the N1 Vi1.",N2 Vt2 N3 not know N1 Vi1,"['N1', 'N2', 'Vi1', 'Vt2', 'N3']","the officers lay , or the psychiatrists encouraged the managers .",the officers lay .,"if the psychiatrists encouraged the managers , then we do not know whether the officers lay .",psychiatrists encouraged managers not know officers lay
15840,99,constituent,cn_disjunction,3,neutral,"the N1 Vt1 the N3 , or the N2 Vt2 the N4.",the N1 Vt1 the N3.,"if the N2 Vt2 the N4 , then we do not know whether the N1 Vt1 the N3.",N2 Vt2 N4 not know N1 Vt1 N3,"['N1', 'N2', 'Vt1', 'Vt2', 'N3', 'N4']","the officer encouraged the engineer , or the colorists expected the programmers .",the officer encouraged the engineer .,"if the colorists expected the programmers , then we do not know whether the officer encouraged the engineer .",colorists expected programmers not know officer encouraged engineer
16160,101,constituent,cn_disjunction,5,neutral,"the N1 Vi1 , or the N2 Vt2 the N3.",the N2 Vt2 the N3.,"if the N1 Vi1 , then we do not know whether the N2 Vt2 the N3.",N1 Vi1 not know N2 Vt2 N3,"['N1', 'N2', 'Vi1', 'Vt2', 'N3']","the officer voted , or the analyst thanked the presidents .",the analyst thanked the presidents .,"if the officer voted , then we do not know whether the analyst thanked the presidents .",officer voted not know analyst thanked presidents
16320,102,constituent,cn_disjunction,6,neutral,"the N1 Vt1 the N3 , or the N2 Vi2.",the N2 Vi2.,"if the N1 Vt1 the N3 , then we do not know whether the N2 Vi2.",N1 Vt1 N3 not know N2 Vi2,"['N1', 'N2', 'Vt1', 'Vi2', 'N3']","the managers avoided the musicians , or the psychotherapist grew .",the psychotherapist grew .,"if the managers avoided the musicians , then we do not know whether the psychotherapist grew .",managers avoided musicians not know psychotherapist grew
16480,103,constituent,cn_disjunction,7,neutral,"the N1 Vt1 the N3 , or the N2 Vt2 the N4.",the N2 Vt2 the N4.,"if the N1 Vt1 the N3 , then we do not know whether the N2 Vt2 the N4.",N1 Vt1 N3 not know N2 Vt2 N4,"['N1', 'N2', 'Vt1', 'Vt2', 'N3', 'N4']","the designers brought the managers , or the presidents saw the essayists .",the presidents saw the essayists .,"if the designers brought the managers , then we do not know whether the presidents saw the essayists .",designers brought managers not know presidents saw essayists
16640,104,constituent,cn_adverb,0,neutral,Advnonent1 the N1 Vi1.,the N1 Vi1.,"Advnonent1 suggests an uncertainty, so we do not know whether the N1 Vi1.",Advnonent1 not know N1 Vi1,"['N1', 'Advnonent1', 'Vi1']",supposedly the planners smiled .,the planners smiled .,"supposedly suggests an uncertainty, so we do not know whether the planners smiled .",supposedly not know planners smiled
16800,105,constituent,cn_adverb,1,neutral,Advnonent1 the N1 Vt1 the N2.,the N1 Vt1 the N2.,"Advnonent1 suggests an uncertainty, so we do not know whether the N1 Vt1 the N2.",Advnonent1 not know N1 Vt1 N2,"['N1', 'Advnonent1', 'Vt1', 'N2']",hopefully the essayists saw the analyst .,the essayists saw the analyst .,"hopefully suggests an uncertainty, so we do not know whether the essayists saw the analyst .",hopefully not know essayists saw analyst
16960,106,constituent,cn_embedded_under_if,0,neutral,"Advembnent1 the N1 Vi1 , the N2 Vi2.",the N1 Vi1.,"the N2 Vi2 if the N1 Vi1 , we do not know whether the N1 Vi1.",N2 Vi2 N1 Vi1 not know N1 Vi1,"['Advembnent1', 'N1', 'N2', 'Vi1', 'Vi2']","if the psychologists ran , the programmers existed .",the psychologists ran .,"the programmers existed if the psychologists ran , we do not know whether the psychologists ran .",programmers existed psychologists ran not know psychologists ran
17120,107,constituent,cn_embedded_under_if,1,neutral,"Advembnent1 the N1 Vi1 , the N2 Vt2 the N3.",the N1 Vi1.,"the N2 Vt2 the N3 if the N1 Vi1 , we do not know whether the N1 Vi1.",N2 Vt2 N3 N1 Vi1 not know N1 Vi1,"['Advembnent1', 'N1', 'N2', 'Vi1', 'Vt2', 'N3']","unless the colorist smiled , the designer addressed the musician .",the colorist smiled .,"the designer addressed the musician if the colorist smiled , we do not know whether the colorist smiled .",designer addressed musician colorist smiled not know colorist smiled
17280,108,constituent,cn_embedded_under_if,2,neutral,"Advembnent1 the N1 Vt1 the N3 , the N2 Vi2.",the N1 Vt1 the N3.,"the N2 Vi2 if the N1 Vt1 the N3 , we do not know whether the N1 Vt1 the N3.",N2 Vi2 N1 Vt1 N3 not know N1 Vt1 N3,"['Advembnent1', 'N1', 'N2', 'Vt1', 'Vi2', 'N3']","if the directors addressed the illustrators , the president listened .",the directors addressed the illustrators .,"the president listened if the directors addressed the illustrators , we do not know whether the directors addressed the illustrators .",president listened directors addressed illustrators not know directors addressed illustrators
17440,109,constituent,cn_embedded_under_if,3,neutral,"Advembnent1 the N1 Vt1 the N3 , the N2 Vt2 the N4.",the N1 Vt1 the N3.,"the N2 Vt2 the N4 if the N1 Vt1 the N3 , we do not know whether the N1 Vt1 the N3.",N2 Vt2 N4 N1 Vt1 N3 not know N1 Vt1 N3,"['Advembnent1', 'N1', 'N2', 'Vt1', 'Vt2', 'N3', 'N4']","if the presidents avoided the writer , the workers advised the designer .",the presidents avoided the writer .,"the workers advised the designer if the presidents avoided the writer , we do not know whether the presidents avoided the writer .",workers advised designer presidents avoided writer not know presidents avoided writer
17600,110,constituent,cn_embedded_under_if,4,neutral,"whether or not the N1 Vi1 , the N2 Vi2.",the N1 Vi1.,whether or not suggests we do not know whether the N1 Vi1.,not know N1 Vi1,"['N1', 'N2', 'Vi1', 'Vi2']","whether or not the stylist agreed , the psychiatrists existed .",the stylist agreed .,whether or not suggests we do not know whether the stylist agreed .,not know stylist agreed
17920,112,constituent,cn_embedded_under_if,6,neutral,"whether or not the N1 Vt1 the N3 , the N2 Vi2.",the N1 Vt1 the N3.,whether or not suggests we do not know whether the N1 Vt1 the N3.,not know N1 Vt1 N3,"['N1', 'N2', 'Vt1', 'Vi2', 'N3']","whether or not the engineer encouraged the illustrators , the essayists smiled .",the engineer encouraged the illustrators .,whether or not suggests we do not know whether the engineer encouraged the illustrators .,not know engineer encouraged illustrators
18080,113,constituent,cn_embedded_under_if,7,neutral,"whether or not the N1 Vt1 the N3 , the N2 Vt2 the N4.",the N1 Vt1 the N3.,whether or not suggests we do not know whether the N1 Vt1 the N3.,not know N1 Vt1 N3,"['N1', 'N2', 'Vt1', 'Vt2', 'N3', 'N4']","whether or not the programmer offended the animators , the psychiatrist brought the colorists .",the programmer offended the animators .,whether or not suggests we do not know whether the programmer offended the animators .,not know programmer offended animators
18240,114,constituent,cn_embedded_under_if,8,neutral,"in case the N1 Vi1 , the N2 Vi2.",the N1 Vi1.,"the N2 Vi2 if the N1 Vi1 , we do not know whether the N1 Vi1.",N2 Vi2 N1 Vi1 not know N1 Vi1,"['N1', 'N2', 'Vi1', 'Vi2']","in case the animators panicked , the managers listened .",the animators panicked .,"the managers listened if the animators panicked , we do not know whether the animators panicked .",managers listened animators panicked not know animators panicked
18400,115,constituent,cn_embedded_under_if,9,neutral,"in case the N1 Vi1 , the N2 Vt2 the N3.",the N1 Vi1.,"the N2 Vt2 the N3 if the N1 Vi1 , we do not know whether the N1 Vi1.",N2 Vt2 N3 N1 Vi1 not know N1 Vi1,"['N1', 'N2', 'Vi1', 'Vt2', 'N3']","in case the psychiatrist talked , the worker helped the strategist .",the psychiatrist talked .,"the worker helped the strategist if the psychiatrist talked , we do not know whether the psychiatrist talked .",worker helped strategist psychiatrist talked not know psychiatrist talked
18560,116,constituent,cn_embedded_under_if,10,neutral,"in case the N1 Vt1 the N3 , the N2 Vi2.",the N1 Vt1 the N3.,"the N2 Vi2 if the N1 Vt1 the N3 , we do not know whether the N1 Vt1 the N3.",N2 Vi2 N1 Vt1 N3 not know N1 Vt1 N3,"['N1', 'N2', 'Vt1', 'Vi2', 'N3']","in case the illustrator affected the musicians , the writer voted .",the illustrator affected the musicians .,"the writer voted if the illustrator affected the musicians , we do not know whether the illustrator affected the musicians .",writer voted illustrator affected musicians not know illustrator affected musicians
18720,117,constituent,cn_embedded_under_if,11,neutral,"in case the N1 Vt1 the N3 , the N2 Vt2 the N4.",the N1 Vt1 the N3.,"the N2 Vt2 the N4 if the N1 Vt1 the N3 , we do not know whether the N1 Vt1 the N3.",N2 Vt2 N4 N1 Vt1 N3 not know N1 Vt1 N3,"['N1', 'N2', 'Vt1', 'Vt2', 'N3', 'N4']","in case the baker saw the programmer , the colorist advised the photojournalist .",the baker saw the programmer .,"the colorist advised the photojournalist if the baker saw the programmer , we do not know whether the baker saw the programmer .",colorist advised photojournalist baker saw programmer not know baker saw programmer
